customerID,tenure,Contract,InternetService,MonthlyCharges,churn_probability,risk_tier
1131-SUEKT,61,One year,Fiber optic,98.45,11.8,🟢 Low risk
6227-FBDXH,69,One year,Fiber optic,99.5,11.8,🟢 Low risk
8406-LNMHF,59,One year,Fiber optic,82.95,11.8,🟢 Low risk
9052-DHNKM,26,One year,DSL,61.55,11.8,🟢 Low risk
1730-VFMWO,34,Month-to-month,DSL,50.2,11.8,🟢 Low risk
9839-ETQOE,43,Month-to-month,DSL,40.45,11.8,🟢 Low risk
7531-GQHME,12,Month-to-month,No,20.05,11.7,🟢 Low risk
0487-RPVUM,61,Month-to-month,Fiber optic,99.4,11.7,🟢 Low risk
0835-JKADZ,71,Two year,Fiber optic,111.25,11.7,🟢 Low risk
9555-SAHUZ,38,Month-to-month,DSL,54.5,11.7,🟢 Low risk
6008-NAIXK,54,One year,DSL,55.45,11.7,🟢 Low risk
7470-DYNOE,53,One year,DSL,61.1,11.7,🟢 Low risk
5229-DTFYB,41,Two year,Fiber optic,98.8,11.7,🟢 Low risk
3417-TSCIC,29,One year,DSL,24.85,11.7,🟢 Low risk
1950-KSVVJ,45,One year,Fiber optic,113.3,11.7,🟢 Low risk
0815-MFZGM,42,Two year,Fiber optic,99.0,11.7,🟢 Low risk
8213-TAZPM,69,One year,Fiber optic,108.75,11.7,🟢 Low risk
1697-BCSHV,58,Month-to-month,DSL,66.8,11.7,🟢 Low risk
8319-QBEHW,26,One year,DSL,39.95,11.6,🟢 Low risk
5056-FIMPT,43,One year,Fiber optic,106.0,11.6,🟢 Low risk
7566-DSRLQ,72,Two year,Fiber optic,110.15,11.6,🟢 Low risk
2530-FMFXO,56,Two year,Fiber optic,103.2,11.6,🟢 Low risk
8849-PRIQJ,67,One year,Fiber optic,109.4,11.6,🟢 Low risk
9391-TTOYH,23,Month-to-month,No,19.5,11.6,🟢 Low risk
9092-GDZKO,22,Month-to-month,No,24.85,11.6,🟢 Low risk
3061-BCKYI,14,Month-to-month,No,19.9,11.6,🟢 Low risk
6465-GSRCL,67,One year,Fiber optic,106.6,11.6,🟢 Low risk
9386-LDCZR,43,One year,Fiber optic,90.65,11.6,🟢 Low risk
2558-BUOZZ,47,One year,Fiber optic,94.8,11.6,🟢 Low risk
9591-YVTEB,55,Month-to-month,DSL,44.85,11.6,🟢 Low risk
8591-NXRCV,41,Month-to-month,DSL,74.65,11.5,🟢 Low risk
7516-GMHUV,50,Two year,Fiber optic,105.05,11.5,🟢 Low risk
8402-EIVQS,67,One year,Fiber optic,100.9,11.5,🟢 Low risk
8735-NBLWT,9,Month-to-month,No,20.4,11.5,🟢 Low risk
2931-XIQBR,50,One year,Fiber optic,103.05,11.5,🟢 Low risk
8894-JVDCV,62,One year,Fiber optic,115.05,11.4,🟢 Low risk
5678-VFNEQ,71,One year,Fiber optic,104.1,11.4,🟢 Low risk
2958-NHPPS,23,Month-to-month,No,20.85,11.4,🟢 Low risk
2466-NEJOJ,8,Month-to-month,No,19.65,11.4,🟢 Low risk
9498-FIMXL,8,One year,No,19.2,11.4,🟢 Low risk
5193-QLVZB,63,Two year,Fiber optic,104.75,11.4,🟢 Low risk
6732-FZUGP,47,One year,Fiber optic,94.9,11.4,🟢 Low risk
4104-PVRPS,24,Month-to-month,DSL,53.6,11.4,🟢 Low risk
1045-LTCYT,8,Month-to-month,No,21.05,11.4,🟢 Low risk
4801-KFYKL,8,Month-to-month,No,19.45,11.4,🟢 Low risk
1337-BOZWO,18,One year,DSL,46.4,11.3,🟢 Low risk
2019-HDCZY,63,Two year,Fiber optic,102.6,11.3,🟢 Low risk
4277-UDIEF,24,Month-to-month,DSL,81.0,11.3,🟢 Low risk
2324-EFHVG,64,Two year,Fiber optic,104.4,11.3,🟢 Low risk
9770-KXGQU,53,One year,Fiber optic,98.6,11.3,🟢 Low risk
5294-IMHHT,53,One year,Fiber optic,97.75,11.3,🟢 Low risk
0347-UBKUZ,15,Month-to-month,No,19.9,11.2,🟢 Low risk
8405-IGQFX,63,One year,Fiber optic,90.05,11.2,🟢 Low risk
5012-YSPJJ,31,Month-to-month,DSL,54.35,11.2,🟢 Low risk
8646-JCOMS,66,One year,Fiber optic,90.55,11.2,🟢 Low risk
1121-QSIVB,44,One year,DSL,77.55,11.2,🟢 Low risk
4922-CVPDX,26,Two year,DSL,73.5,11.2,🟢 Low risk
8752-GHJFU,71,One year,Fiber optic,92.0,11.2,🟢 Low risk
1095-WGNGG,61,Two year,Fiber optic,101.05,11.2,🟢 Low risk
8204-TIFGJ,23,Month-to-month,No,20.3,11.1,🟢 Low risk
7013-PSXHK,40,One year,DSL,80.75,11.1,🟢 Low risk
1898-JSNDC,39,One year,DSL,58.6,11.1,🟢 Low risk
6040-CGACY,15,Month-to-month,No,19.6,11.1,🟢 Low risk
9031-ZVQPT,72,Two year,Fiber optic,108.2,11.1,🟢 Low risk
8138-EALND,15,Month-to-month,No,19.75,11.1,🟢 Low risk
7820-ZYGNY,63,One year,Fiber optic,90.45,11.1,🟢 Low risk
6620-HVDUJ,24,Month-to-month,DSL,60.45,11.1,🟢 Low risk
7654-YWJUF,43,One year,Fiber optic,84.25,11.1,🟢 Low risk
8034-RYTVV,55,One year,Fiber optic,84.25,11.0,🟢 Low risk
9786-IJYDL,35,Two year,Fiber optic,113.2,11.0,🟢 Low risk
6286-ZHAOK,20,Month-to-month,No,25.55,11.0,🟢 Low risk
1679-JRFBR,70,One year,Fiber optic,108.15,11.0,🟢 Low risk
0536-ACXIP,72,Two year,Fiber optic,109.55,11.0,🟢 Low risk
7102-JJVTX,9,One year,DSL,48.6,11.0,🟢 Low risk
5753-QQWPW,28,One year,DSL,59.9,11.0,🟢 Low risk
9128-CPXKI,59,Two year,Fiber optic,95.8,11.0,🟢 Low risk
6036-TTFYU,16,Month-to-month,No,19.6,11.0,🟢 Low risk
4770-QAZXN,13,Month-to-month,No,19.45,11.0,🟢 Low risk
9480-BQJEI,62,One year,Fiber optic,92.3,11.0,🟢 Low risk
3164-YAXFY,57,Month-to-month,DSL,53.75,11.0,🟢 Low risk
3571-DPYUH,58,One year,Fiber optic,94.7,11.0,🟢 Low risk
0975-UYDTX,26,One year,DSL,90.1,10.9,🟢 Low risk
5619-PTMIK,46,Month-to-month,DSL,53.1,10.9,🟢 Low risk
4134-BSXLX,28,Month-to-month,DSL,60.9,10.9,🟢 Low risk
9711-FJTBX,56,One year,Fiber optic,85.85,10.9,🟢 Low risk
4198-VFOEA,12,One year,DSL,33.6,10.9,🟢 Low risk
8631-XVRZL,9,One year,No,20.15,10.9,🟢 Low risk
5815-HGGHV,20,One year,DSL,64.15,10.9,🟢 Low risk
2363-BJLSL,62,Month-to-month,DSL,80.4,10.9,🟢 Low risk
6937-GCDGQ,19,One year,DSL,48.95,10.9,🟢 Low risk
6900-RBKER,52,Two year,Fiber optic,89.45,10.9,🟢 Low risk
2519-TWKFS,25,One year,DSL,55.1,10.9,🟢 Low risk
2495-TTHBQ,4,One year,No,20.4,10.9,🟢 Low risk
5514-YQENT,41,Two year,Fiber optic,111.15,10.8,🟢 Low risk
2419-FSORS,72,Two year,Fiber optic,108.4,10.8,🟢 Low risk
2120-SMPEX,25,Month-to-month,No,20.15,10.8,🟢 Low risk
2926-JEJJC,8,One year,No,20.2,10.8,🟢 Low risk
4186-ZBUEW,36,One year,DSL,70.7,10.8,🟢 Low risk
7707-PYBBH,40,Month-to-month,DSL,61.9,10.8,🟢 Low risk
1442-OKRJE,66,One year,Fiber optic,103.15,10.8,🟢 Low risk
4163-KIUHY,35,Month-to-month,No,25.6,10.8,🟢 Low risk
4282-MSACW,68,One year,Fiber optic,117.2,10.8,🟢 Low risk
4455-BFSPD,61,One year,Fiber optic,101.15,10.8,🟢 Low risk
3256-EZDBI,51,Month-to-month,DSL,29.45,10.8,🟢 Low risk
1140-UKVZG,17,Month-to-month,No,24.8,10.8,🟢 Low risk
4355-CVPVS,56,One year,Fiber optic,88.9,10.8,🟢 Low risk
4712-UYOOI,20,Month-to-month,No,20.0,10.7,🟢 Low risk
4003-OCTMP,31,One year,DSL,64.0,10.7,🟢 Low risk
4881-GQJTW,14,Month-to-month,No,19.6,10.7,🟢 Low risk
6419-ZTTLE,23,One year,No,20.75,10.7,🟢 Low risk
5966-EMAZU,64,One year,Fiber optic,108.5,10.7,🟢 Low risk
7446-KQISO,45,Two year,Fiber optic,109.75,10.7,🟢 Low risk
8109-YUOHE,17,One year,DSL,56.1,10.7,🟢 Low risk
4795-WRNVT,40,Month-to-month,DSL,65.1,10.7,🟢 Low risk
1428-IEDPR,52,Two year,Fiber optic,109.3,10.7,🟢 Low risk
7998-ZLXWN,15,Month-to-month,No,20.45,10.7,🟢 Low risk
8680-CGLTP,29,One year,DSL,58.75,10.6,🟢 Low risk
4079-ULGFR,16,Month-to-month,No,20.0,10.6,🟢 Low risk
6968-URWQU,43,One year,DSL,56.35,10.6,🟢 Low risk
1125-SNVCK,49,Month-to-month,DSL,43.8,10.6,🟢 Low risk
4063-EIKNQ,11,Month-to-month,No,20.95,10.6,🟢 Low risk
6476-EPYZR,12,Month-to-month,No,20.5,10.6,🟢 Low risk
7954-MLBUN,31,Two year,Fiber optic,99.45,10.6,🟢 Low risk
4385-ZKVNW,44,Month-to-month,DSL,54.9,10.6,🟢 Low risk
4366-CTOUZ,50,Two year,Fiber optic,100.2,10.6,🟢 Low risk
4830-FAXFM,19,Month-to-month,No,24.1,10.6,🟢 Low risk
2690-DVRVK,5,One year,No,20.55,10.5,🟢 Low risk
6941-KXRRV,48,One year,DSL,58.95,10.5,🟢 Low risk
5062-CJJKH,25,One year,DSL,53.65,10.5,🟢 Low risk
8550-XSXUQ,48,One year,DSL,70.55,10.5,🟢 Low risk
4318-RAJVY,10,One year,No,19.8,10.5,🟢 Low risk
5777-KJIRB,40,One year,DSL,50.25,10.5,🟢 Low risk
0356-OBMAC,56,Two year,Fiber optic,99.9,10.5,🟢 Low risk
5808-TOTXO,3,One year,No,20.55,10.5,🟢 Low risk
0068-FIGTF,27,One year,DSL,78.2,10.5,🟢 Low risk
5555-RNPGT,10,Month-to-month,No,24.8,10.5,🟢 Low risk
6295-OSINB,72,Two year,Fiber optic,109.65,10.4,🟢 Low risk
4023-RTIQM,31,One year,DSL,50.4,10.4,🟢 Low risk
5360-LJCNJ,71,Two year,Fiber optic,105.15,10.4,🟢 Low risk
4815-TUMEQ,10,One year,No,19.3,10.4,🟢 Low risk
3096-WPXBT,61,One year,Fiber optic,100.7,10.4,🟢 Low risk
8133-ANHHJ,49,One year,Fiber optic,103.0,10.4,🟢 Low risk
3758-CKOQL,59,One year,Fiber optic,107.0,10.4,🟢 Low risk
1060-ENTOF,67,One year,Fiber optic,105.4,10.4,🟢 Low risk
2038-YSEZE,29,Month-to-month,DSL,67.45,10.4,🟢 Low risk
6480-YAGIY,45,One year,Fiber optic,112.2,10.4,🟢 Low risk
6924-TDGMT,11,One year,No,20.55,10.4,🟢 Low risk
9896-UYMIE,66,One year,Fiber optic,114.3,10.4,🟢 Low risk
6447-GORXK,31,Month-to-month,DSL,25.0,10.4,🟢 Low risk
6568-POCUI,45,Two year,Fiber optic,95.2,10.4,🟢 Low risk
4742-DRORA,60,One year,Fiber optic,95.4,10.4,🟢 Low risk
2294-DMMUS,62,Month-to-month,DSL,70.45,10.4,🟢 Low risk
5092-STPKP,24,Month-to-month,DSL,56.35,10.4,🟢 Low risk
9501-UKKNL,59,Month-to-month,DSL,51.7,10.4,🟢 Low risk
5382-TEMLV,45,Month-to-month,DSL,50.9,10.3,🟢 Low risk
0186-CAERR,71,One year,Fiber optic,116.3,10.3,🟢 Low risk
4132-POCZS,52,Month-to-month,DSL,39.9,10.3,🟢 Low risk
2746-DIJLO,41,One year,DSL,56.3,10.3,🟢 Low risk
3374-TTZTK,52,Two year,Fiber optic,106.3,10.3,🟢 Low risk
1247-QBVSH,43,Month-to-month,DSL,50.2,10.3,🟢 Low risk
8465-SBRXP,38,Two year,Fiber optic,94.9,10.2,🟢 Low risk
0074-HDKDG,25,One year,DSL,61.6,10.2,🟢 Low risk
9146-JRIOX,14,Month-to-month,No,25.55,10.2,🟢 Low risk
8769-KKTPH,63,One year,Fiber optic,99.65,10.1,🟢 Low risk
9086-YJYXS,34,One year,DSL,77.2,10.1,🟢 Low risk
6674-KVJHG,11,One year,No,25.2,10.1,🟢 Low risk
4043-MKDTV,71,Two year,Fiber optic,105.25,10.1,🟢 Low risk
5533-RJFTJ,49,Month-to-month,DSL,30.2,10.1,🟢 Low risk
6870-ECSHE,2,One year,No,20.45,10.1,🟢 Low risk
5989-OMNJE,24,One year,DSL,57.6,10.1,🟢 Low risk
7572-KPVKK,62,Two year,Fiber optic,104.05,10.1,🟢 Low risk
5173-ZXXXL,2,One year,No,19.95,10.1,🟢 Low risk
5829-NVSQN,23,One year,DSL,68.75,10.1,🟢 Low risk
1488-SYSFC,31,Month-to-month,No,20.65,10.1,🟢 Low risk
6266-QHOJZ,65,One year,Fiber optic,89.85,10.1,🟢 Low risk
3865-YIOTT,72,One year,Fiber optic,106.1,10.1,🟢 Low risk
4654-DLAMQ,64,One year,Fiber optic,97.0,10.1,🟢 Low risk
2272-WUSPA,72,Two year,Fiber optic,110.75,10.1,🟢 Low risk
7432-FFVAR,46,One year,Fiber optic,90.95,10.1,🟢 Low risk
3387-PLKUI,13,Month-to-month,No,18.8,10.0,🟢 Low risk
0308-GIQJT,71,One year,Fiber optic,105.75,10.0,🟢 Low risk
8231-BSWXX,71,One year,Fiber optic,79.05,10.0,🟢 Low risk
5730-RIITO,43,Month-to-month,DSL,33.45,10.0,🟢 Low risk
9513-DXHDA,27,One year,DSL,81.7,10.0,🟢 Low risk
5681-LLOEI,43,One year,Fiber optic,91.25,10.0,🟢 Low risk
4075-WKNIU,0,Two year,DSL,73.35,10.0,🟢 Low risk
6655-LHBYW,50,One year,Fiber optic,114.35,10.0,🟢 Low risk
0723-FDLAY,44,One year,DSL,85.25,10.0,🟢 Low risk
7872-RDDLZ,67,Month-to-month,DSL,54.9,10.0,🟢 Low risk
0842-IWYCP,46,Month-to-month,DSL,44.95,10.0,🟢 Low risk
8644-XYTSV,42,Month-to-month,DSL,40.15,10.0,🟢 Low risk
8780-RSYYU,25,Month-to-month,No,19.2,10.0,🟢 Low risk
8107-RZLNV,72,Two year,Fiber optic,106.3,10.0,🟢 Low risk
7136-IHZJA,40,Month-to-month,DSL,71.35,9.9,🟢 Low risk
0744-GKNGE,64,Month-to-month,Fiber optic,86.8,9.9,🟢 Low risk
7542-CYDDM,18,Month-to-month,No,20.05,9.9,🟢 Low risk
9152-AMKAK,6,Two year,DSL,80.25,9.9,🟢 Low risk
0983-TATYJ,33,One year,DSL,51.45,9.9,🟢 Low risk
1400-WIVLL,57,Two year,Fiber optic,107.95,9.9,🟢 Low risk
1057-FOGLZ,18,Month-to-month,No,19.65,9.9,🟢 Low risk
3729-OWRVL,65,Two year,Fiber optic,110.35,9.9,🟢 Low risk
7105-BENQF,15,One year,DSL,64.85,9.9,🟢 Low risk
5447-VYTKW,27,Month-to-month,DSL,53.45,9.9,🟢 Low risk
0208-BPQEJ,12,Month-to-month,No,19.4,9.9,🟢 Low risk
6128-DAFVY,56,Month-to-month,DSL,44.85,9.8,🟢 Low risk
9351-LZYGF,42,Month-to-month,DSL,66.4,9.8,🟢 Low risk
6893-ODYYE,50,One year,Fiber optic,90.1,9.8,🟢 Low risk
7508-KBIMB,24,One year,DSL,56.25,9.8,🟢 Low risk
8573-CGOCC,16,Month-to-month,No,19.75,9.8,🟢 Low risk
6319-QSUSR,11,Month-to-month,No,19.7,9.8,🟢 Low risk
6082-GLJIX,18,Month-to-month,No,19.25,9.8,🟢 Low risk
6333-YDVLT,65,One year,Fiber optic,110.0,9.8,🟢 Low risk
1183-CANVH,23,One year,DSL,60.0,9.7,🟢 Low risk
0533-UCAAU,57,One year,DSL,71.1,9.7,🟢 Low risk
5286-YHCVC,72,Two year,Fiber optic,104.8,9.7,🟢 Low risk
2680-XKKNJ,8,One year,DSL,58.2,9.7,🟢 Low risk
4393-OBCRR,3,One year,No,20.25,9.7,🟢 Low risk
0076-LVEPS,29,Month-to-month,DSL,45.0,9.7,🟢 Low risk
8909-BOLNL,3,One year,No,21.2,9.7,🟢 Low risk
9330-VOFSZ,60,Two year,Fiber optic,110.8,9.7,🟢 Low risk
3552-CTCYF,63,Two year,Fiber optic,104.8,9.7,🟢 Low risk
0980-FEXWF,26,One year,DSL,50.35,9.7,🟢 Low risk
2055-SIFSS,55,Month-to-month,DSL,51.65,9.7,🟢 Low risk
0621-JFHOL,10,Two year,DSL,29.6,9.7,🟢 Low risk
5504-WSIUR,70,One year,Fiber optic,90.25,9.6,🟢 Low risk
1536-YHDOE,17,One year,DSL,62.1,9.6,🟢 Low risk
4531-AUZNK,51,One year,Fiber optic,95.15,9.6,🟢 Low risk
6837-BJYDQ,3,One year,No,19.6,9.6,🟢 Low risk
8671-KKKOS,46,Month-to-month,DSL,45.55,9.6,🟢 Low risk
6196-HBOBZ,65,Two year,Fiber optic,99.35,9.6,🟢 Low risk
1621-YNCJH,36,Two year,Fiber optic,106.05,9.6,🟢 Low risk
8707-HOEDG,70,Two year,Fiber optic,110.2,9.6,🟢 Low risk
5709-LVOEQ,0,Two year,DSL,80.85,9.6,🟢 Low risk
2483-XSSMZ,39,One year,DSL,47.85,9.6,🟢 Low risk
8246-SHFGA,17,Month-to-month,No,21.1,9.6,🟢 Low risk
6840-RESVB,24,One year,DSL,84.8,9.5,🟢 Low risk
3354-OADJP,8,One year,DSL,54.25,9.5,🟢 Low risk
3824-RHKVR,17,Month-to-month,No,19.7,9.5,🟢 Low risk
0795-GMVQO,67,One year,Fiber optic,109.9,9.5,🟢 Low risk
4759-PXTAN,59,One year,DSL,80.1,9.5,🟢 Low risk
2307-FYNNL,65,Two year,Fiber optic,109.05,9.5,🟢 Low risk
4683-WYDOU,62,Two year,Fiber optic,107.6,9.5,🟢 Low risk
3275-RHRNE,28,One year,DSL,60.0,9.5,🟢 Low risk
2887-JPYLU,41,Month-to-month,DSL,45.2,9.5,🟢 Low risk
9967-ATRFS,19,Month-to-month,No,19.9,9.4,🟢 Low risk
7841-FCRQD,33,One year,DSL,53.75,9.4,🟢 Low risk
3190-FZATL,14,Month-to-month,No,19.95,9.4,🟢 Low risk
5777-ZPQNC,12,One year,No,20.15,9.4,🟢 Low risk
5446-DKWYW,61,One year,DSL,65.2,9.4,🟢 Low risk
0218-QNVAS,71,One year,Fiber optic,100.55,9.4,🟢 Low risk
1389-WNUIB,20,One year,DSL,76.0,9.4,🟢 Low risk
4827-LTQRJ,66,One year,Fiber optic,110.6,9.4,🟢 Low risk
4389-UEFCZ,72,Two year,Fiber optic,105.5,9.4,🟢 Low risk
0547-HURJB,12,Month-to-month,No,21.05,9.4,🟢 Low risk
8904-OPDCK,54,Month-to-month,DSL,24.95,9.4,🟢 Low risk
9546-KDTRB,19,Month-to-month,No,24.7,9.4,🟢 Low risk
8314-DPQHL,9,One year,DSL,50.8,9.4,🟢 Low risk
9677-AVKED,53,One year,DSL,84.6,9.4,🟢 Low risk
2371-KFUOG,58,One year,Fiber optic,99.15,9.4,🟢 Low risk
3115-JPJDD,59,One year,Fiber optic,81.25,9.4,🟢 Low risk
2577-GVSIL,35,One year,DSL,73.45,9.4,🟢 Low risk
4822-LPTYJ,72,Two year,Fiber optic,103.75,9.4,🟢 Low risk
7740-KKCXF,51,Month-to-month,DSL,30.05,9.4,🟢 Low risk
5304-EFJLP,72,Two year,Fiber optic,111.65,9.4,🟢 Low risk
9076-AXYIK,64,Two year,Fiber optic,102.1,9.4,🟢 Low risk
5161-XEUVX,37,Two year,Fiber optic,94.3,9.3,🟢 Low risk
1984-GPTEH,29,Month-to-month,No,25.15,9.3,🟢 Low risk
6586-PSJOX,15,One year,DSL,55.2,9.3,🟢 Low risk
5203-XEHAX,34,One year,DSL,64.35,9.3,🟢 Low risk
1042-HFUCW,25,One year,DSL,54.75,9.3,🟢 Low risk
5546-QUERU,13,One year,No,19.95,9.3,🟢 Low risk
6103-LIANB,59,Two year,Fiber optic,99.5,9.3,🟢 Low risk
0305-SQECB,11,One year,DSL,36.05,9.3,🟢 Low risk
8387-UGUSU,15,Month-to-month,No,20.05,9.3,🟢 Low risk
6260-XLACS,4,One year,No,19.7,9.3,🟢 Low risk
0864-FVJNJ,64,One year,Fiber optic,113.35,9.3,🟢 Low risk
5619-XZZKR,4,One year,No,19.95,9.2,🟢 Low risk
1226-JZNKR,8,One year,No,19.8,9.2,🟢 Low risk
4806-DXQCE,70,Two year,Fiber optic,113.65,9.2,🟢 Low risk
4808-YNLEU,35,One year,DSL,62.15,9.2,🟢 Low risk
9134-WYRVP,51,One year,Fiber optic,86.35,9.2,🟢 Low risk
4713-ZBURT,45,Two year,Fiber optic,99.7,9.2,🟢 Low risk
5153-LXKDT,68,Two year,Fiber optic,110.2,9.2,🟢 Low risk
9848-JQJTX,72,Two year,Fiber optic,100.9,9.2,🟢 Low risk
7997-EASSD,63,One year,Fiber optic,81.2,9.2,🟢 Low risk
0106-UGRDO,69,Two year,Fiber optic,116.0,9.2,🟢 Low risk
5961-VUSRV,12,One year,No,19.35,9.2,🟢 Low risk
5384-ZTTWP,15,Month-to-month,No,19.8,9.2,🟢 Low risk
4826-DXMUP,35,One year,DSL,72.1,9.2,🟢 Low risk
3324-OIRTO,71,One year,Fiber optic,104.65,9.2,🟢 Low risk
6242-SGYTS,62,One year,Fiber optic,94.95,9.2,🟢 Low risk
1402-PTHGN,18,One year,DSL,61.5,9.1,🟢 Low risk
8777-MBMTS,65,Two year,Fiber optic,105.85,9.1,🟢 Low risk
9575-IWCAZ,6,One year,No,25.1,9.1,🟢 Low risk
8189-DUKMV,4,One year,No,20.5,9.1,🟢 Low risk
1096-ADRUX,66,One year,Fiber optic,74.25,9.1,🟢 Low risk
2266-SJNAT,72,One year,Fiber optic,109.15,9.1,🟢 Low risk
2469-DTSGX,72,Two year,Fiber optic,111.65,9.1,🟢 Low risk
2243-FNMMI,20,Month-to-month,No,19.4,9.1,🟢 Low risk
4654-GGUII,18,One year,DSL,40.2,9.1,🟢 Low risk
8879-XUAHX,71,Two year,Fiber optic,116.25,9.1,🟢 Low risk
5090-EMGTC,59,Two year,Fiber optic,100.05,9.1,🟢 Low risk
7989-AWGEH,49,Month-to-month,DSL,39.2,9.1,🟢 Low risk
5327-CNLUQ,48,Two year,Fiber optic,96.9,9.1,🟢 Low risk
1162-ECVII,72,Two year,Fiber optic,109.75,9.1,🟢 Low risk
2696-ECXKC,55,One year,Fiber optic,100.9,9.0,🟢 Low risk
5236-XMZJY,42,Month-to-month,DSL,59.65,9.0,🟢 Low risk
1137-DGOWI,30,One year,DSL,70.25,9.0,🟢 Low risk
0956-SYCWG,13,One year,No,19.65,9.0,🟢 Low risk
9845-PEEKO,59,Two year,Fiber optic,79.2,9.0,🟢 Low risk
9488-FYQAU,63,Two year,Fiber optic,109.25,9.0,🟢 Low risk
7956-XQWGU,27,Month-to-month,No,19.4,9.0,🟢 Low risk
7107-UBYKY,35,Month-to-month,No,25.75,9.0,🟢 Low risk
5297-MDOIR,63,One year,Fiber optic,81.15,9.0,🟢 Low risk
2773-OVBPK,67,Two year,Fiber optic,111.3,9.0,🟢 Low risk
0222-CNVPT,52,Month-to-month,DSL,48.8,9.0,🟢 Low risk
6738-ISCBM,44,One year,DSL,54.0,8.9,🟢 Low risk
1334-PDUKM,68,One year,Fiber optic,86.45,8.9,🟢 Low risk
3327-YBAKM,64,One year,Fiber optic,96.9,8.9,🟢 Low risk
4837-QUSFT,65,One year,Fiber optic,100.15,8.9,🟢 Low risk
0742-LAFQK,72,Two year,Fiber optic,99.15,8.9,🟢 Low risk
0487-VVUVK,25,Month-to-month,No,19.15,8.9,🟢 Low risk
6440-DKQGE,30,One year,DSL,64.5,8.9,🟢 Low risk
0661-WCQNQ,22,One year,DSL,56.25,8.9,🟢 Low risk
6211-WHMYA,64,Month-to-month,DSL,43.85,8.9,🟢 Low risk
6727-IOTLZ,14,Two year,DSL,81.95,8.9,🟢 Low risk
4129-LYCOI,67,Two year,Fiber optic,104.0,8.9,🟢 Low risk
2096-XOTMO,16,Month-to-month,No,19.35,8.8,🟢 Low risk
2239-CFOUJ,1,One year,No,20.4,8.8,🟢 Low risk
6505-OZNPG,6,Two year,DSL,63.4,8.8,🟢 Low risk
8984-HPEMB,71,Two year,Fiber optic,118.65,8.8,🟢 Low risk
4776-XSKYQ,12,One year,DSL,30.25,8.8,🟢 Low risk
2586-CWXVV,54,Month-to-month,DSL,30.4,8.8,🟢 Low risk
4501-UYKBC,46,One year,DSL,69.1,8.8,🟢 Low risk
9695-IDRZR,34,Two year,Fiber optic,116.15,8.8,🟢 Low risk
5537-UXXVS,20,Month-to-month,No,19.25,8.8,🟢 Low risk
2499-AJYUA,72,Two year,Fiber optic,110.8,8.8,🟢 Low risk
8815-LMFLX,25,Month-to-month,No,25.4,8.8,🟢 Low risk
2967-MXRAV,1,One year,No,18.8,8.7,🟢 Low risk
3096-YXENJ,65,Two year,Fiber optic,107.65,8.7,🟢 Low risk
2959-EEXWB,45,Month-to-month,DSL,50.9,8.7,🟢 Low risk
7047-YXDMZ,21,Month-to-month,No,20.0,8.7,🟢 Low risk
2830-LEWOA,61,One year,Fiber optic,103.9,8.7,🟢 Low risk
6734-FQAJX,67,Two year,Fiber optic,105.05,8.7,🟢 Low risk
5562-BETPV,1,One year,No,19.65,8.7,🟢 Low risk
2150-WLKUW,40,One year,DSL,63.9,8.7,🟢 Low risk
6408-OTUBZ,66,One year,Fiber optic,104.55,8.6,🟢 Low risk
7435-ZNUYY,6,One year,No,20.6,8.6,🟢 Low risk
9931-DCEZH,28,One year,DSL,54.4,8.6,🟢 Low risk
6778-EICRF,24,One year,DSL,74.8,8.6,🟢 Low risk
8200-KLNYW,21,One year,DSL,80.9,8.6,🟢 Low risk
5393-HJZSM,32,Month-to-month,DSL,76.3,8.6,🟢 Low risk
3969-JQABI,58,Month-to-month,DSL,65.25,8.6,🟢 Low risk
9405-GPBBG,64,Two year,Fiber optic,110.5,8.6,🟢 Low risk
8565-HBFNN,69,One year,Fiber optic,107.2,8.6,🟢 Low risk
5539-HIVAK,28,Month-to-month,No,25.7,8.5,🟢 Low risk
3597-YASZG,70,Two year,Fiber optic,104.45,8.5,🟢 Low risk
3915-ODIYG,60,One year,DSL,71.75,8.5,🟢 Low risk
2636-SJDOU,64,One year,Fiber optic,84.3,8.5,🟢 Low risk
4000-VGMQP,38,One year,DSL,78.95,8.5,🟢 Low risk
9987-LUTYD,13,One year,DSL,55.15,8.5,🟢 Low risk
1545-JFUML,71,Two year,Fiber optic,99.0,8.5,🟢 Low risk
9924-JPRMC,72,Two year,Fiber optic,118.2,8.5,🟢 Low risk
6265-SXWBU,69,One year,Fiber optic,95.75,8.5,🟢 Low risk
1492-QGCLU,53,Month-to-month,DSL,85.7,8.5,🟢 Low risk
8075-GXIUB,9,One year,No,19.85,8.5,🟢 Low risk
2862-JVEOY,6,One year,No,19.15,8.5,🟢 Low risk
7718-UPSKJ,69,One year,Fiber optic,106.4,8.5,🟢 Low risk
7901-IIDQV,24,One year,DSL,54.6,8.5,🟢 Low risk
0725-CXOTM,36,One year,DSL,89.65,8.5,🟢 Low risk
7049-GKVZY,17,One year,DSL,79.85,8.5,🟢 Low risk
4423-JWZJN,64,One year,Fiber optic,90.25,8.5,🟢 Low risk
4403-BWPAY,14,One year,No,24.8,8.5,🟢 Low risk
5640-CAXOA,30,One year,DSL,40.35,8.5,🟢 Low risk
8263-QMNTJ,72,Two year,Fiber optic,115.55,8.4,🟢 Low risk
